"League","Year","blueTeamTag","redTeamTag","min_5","min_10","min_15","min_20","min_25","min_30","min_37"
"LCK","2015","LZ","ANC","502","1211","4526","6692","7319","8325","13971"
"LCK","2015","LZ","CJE","-35","-342","-1634","-5456","-6449","-11014",""
"LCK","2015","LZ","CJE","56","1029","2866","3323","5511","5797","11875"
"LCK","2015","LZ","JAG","-526","-485","-4388","-6093","-8604","-16925",""
"LCK","2015","LZ","KOO","-2","-1418","-2073","-3308","-4513","-3980","-4179"
"LCK","2015","LZ","KOO","138","-652","-2617","-1706","-3635","-3595","-3908"
"LCK","2015","LZ","NJE","221","-305","-714","-88","-2437","-2599","-7963"
"LCK","2015","LZ","NJF","-92","-360","55","2423","3951","3505","3605"
"LCK","2015","LZ","SKT","-253","-988","-3252","-3912","-2871","-1947","-5424"
"LCK","2015","LZ","SKT","737","411","-764","-636","-349","1165","-1773"
"LCK","2015","LZ","SSB","-76","222","1526","745","2137","1900","-4188"
"LCK","2015","LZ","SSB","182","502","1215","1728","642","1250","3334"
"LCK","2015","LZ","SSG","-22","441","451","2159","2243","415","-6514"
"LCK","2015","LZ","SSG","519","308","365","1611","-1320","-3081","-3505"
"LCK","2015","LZ","kt","-307","-488","-714","-793","-47","-3013","-8615"
"LCK","2015","LZ","kt","11","-77","202","3435","-1241","-6121","-9232"
"LCK","2015","LZ","kt","149","1225","-338","1502","3879","8129",""
"LCK","2015","Longzhu","ANC","901","1277","1993","1781","-1230","-724","-5836"
"LCK","2015","Longzhu","JAG","186","242","-1177","-2792","-4747","-2616","-1909"
"LCK","2015","NJE","ANC","-2","-1349","-2525","-4086","-3437","-2806","-2647"
"LCK","2015","NJE","CJE","-536","-572","2464","1875","6518","8065","7856"
"LCK","2015","NJE","CJE","-116","-338","-342","312","1630","769","-1730"
"LCK","2015","NJE","CJE","214","925","-970","-1668","-836","245","-203"
"LCK","2015","NJE","GET","-981","-2709","-5707","-7225","-13662","",""
"LCK","2015","NJE","GET","-537","-883","-1094","-1991","-4717","-5138","-8482"
"LCK","2015","NJE","IM","-18","388","1400","2064","3779","4043","-982"
"LCK","2015","NJE","IM","508","1302","3398","6709","9286","12554",""
"LCK","2015","NJE","JAG","-250","-758","-2246","-3230","-4260","-9010",""
"LCK","2015","NJE","JAG","-228","-239","126","486","1769","317","-2096"
"LCK","2015","NJE","JAG","-62","83","180","-1327","-1797","-3601","-3804"
"LCK","2015","NJE","JAG","61","-828","-607","332","1190","-2019","-5188"
"LCK","2015","NJE","JAG","95","288","1172","364","-704","1436","2374"
"LCK","2015","NJE","KOO","-117","147","-88","-91","1193","640","2137"
"LCK","2015","NJE","LZ","11","9","197","-1836","4072","4475","12527"
"LCK","2015","NJE","SKT","-765","-4743","-7983","-6542","-8424","-13601",""
"LCK","2015","NJE","SKT","-169","-782","-2874","-3160","-5793","-6997","-15769"
"LCK","2015","NJE","SKT","-58","519","1157","3162","3909","9679",""
"LCK","2015","NJE","SKT","112","637","2413","3374","7516","9481","15581"
"LCK","2015","NJE","SSB","-108","615","1318","725","1658","11554",""
"LCK","2015","NJE","SSG","28","-233","-3339","-4705","-4671","-11800","-15949"
"LCK","2015","NJE","SSG","197","-67","36","1481","817","1727","3417"
"LCK","2015","NJE","SSG","619","1315","4655","5725","5980","9461",""
"LCK","2015","NJE","kt","-26","49","1886","4585","6437","6714","13263"
"LCK","2015","NJE","kt","58","1078","1226","852","1752","4258","4828"
"LCK","2015","NJE","kt","128","-1048","-1388","-3327","-8297","-9291","-13744"
"LCK","2015","NJE","kt","227","1766","4611","5246","6642","5141","3237"
"LCK","2015","NJF","ANC","125","-211","-168","1061","2046","4481","7695"
"LCK","2015","NJF","ANC","1119","3094","5725","7440","10537","10922","18762"
"LCK","2015","NJF","CJE","158","460","-191","-899","-1124","-5850","-10511"
"LCK","2015","NJF","JAG","-509","-632","-2201","-2645","-5049","-2118","-6542"
"LCK","2015","NJF","KOO","110","643","-328","-1048","-1216","-4141",""
"LCK","2015","NJF","KOO","112","1689","3079","4796","8069","15965",""
"LCK","2015","NJF","LZ","150","1405","3705","8578","14233","18901",""
"LCK","2015","NJF","LZ","627","1520","3143","5767","6484","8050","10133"
"LCK","2015","NJF","SKT","368","-1095","46","-911","-1394","-620","6198"
"LCK","2015","NJF","SSB","620","933","4136","2942","5656","7991",""
"LCK","2015","NJF","SSG","163","1706","3934","5914","5347","6912",""
"LCK","2015","SBENU","SSG","-10","-1113","-1131","-4147","-6989","-11279",""
"LCK","2015","SKT","ANC","-4","68","-357","-1069","-643","2824","9628"
"LCK","2015","SKT","ANC","160","1405","2843","5830","8227","10437",""
"LCK","2015","SKT","ANC","459","1754","4057","7234","9337","11825",""
"LCK","2015","SKT","CJE","-110","-112","732","242","-114","-459","4995"
"LCK","2015","SKT","CJE","-26","995","5140","5436","13899","18934",""
"LCK","2015","SKT","CJE","81","310","1618","2663","3562","5402","11440"
"LCK","2015","SKT","CJE","104","-393","-1253","-4072","-7578","-14602",""
"LCK","2015","SKT","CJE","147","1310","4584","4087","5762","10777",""
"LCK","2015","SKT","CJE","161","379","1050","-1366","-2192","938","-1988"
"LCK","2015","SKT","CJE","903","2278","1983","4029","14270","",""
"LCK","2015","SKT","GET","-56","177","3000","3196","4916","634","2512"
"LCK","2015","SKT","GET","124","50","1485","4229","6669","14139",""
"LCK","2015","SKT","GET","133","70","515","-2215","-2771","-4182","-5635"
"LCK","2015","SKT","IM","191","605","2010","4364","6471","13689",""
"LCK","2015","SKT","IM","255","-593","1988","4103","6832","11703",""
"LCK","2015","SKT","JAG","-184","-818","-3201","-4088","-3354","-3197","372"
"LCK","2015","SKT","JAG","95","-628","-781","-1861","-471","-2760","-4220"
"LCK","2015","SKT","JAG","118","834","1015","2465","4140","3179",""
"LCK","2015","SKT","JAG","747","1006","1031","-934","3496","7100",""
"LCK","2015","SKT","KOO","-220","214","1782","3500","9063","16246",""
"LCK","2015","SKT","KOO","188","964","761","2454","1442","3394",""
"LCK","2015","SKT","LZ","-19","618","1192","2524","8059","18841",""
"LCK","2015","SKT","LZ","308","-158","1650","6881","10835","15014",""
"LCK","2015","SKT","NJE","54","761","1273","3457","5440","8349",""
"LCK","2015","SKT","NJE","274","361","967","800","5516","10361",""
"LCK","2015","SKT","NJE","377","-312","-192","-2179","-1591","-2182","8444"
"LCK","2015","SKT","NJE","709","1628","3059","4461","6607","8589","18546"
"LCK","2015","SKT","NJF","-546","-519","-1182","-1668","-2475","1446","6611"
"LCK","2015","SKT","NJF","246","156","-774","-3039","-4434","-3735","-3139"
"LCK","2015","SKT","SSB","70","-71","-81","1223","2767","1833","2088"
"LCK","2015","SKT","SSB","833","1141","1929","3784","6964","6520","14308"
"LCK","2015","SKT","SSG","-227","-822","-441","-2143","-1700","1035",""
"LCK","2015","SKT","SSG","-140","1936","6757","10948","18372","",""
"LCK","2015","SKT","SSG","-137","-1960","-4026","-5308","-5354","-3342","-10448"
"LCK","2015","SKT","SSG","-11","3704","6315","10790","15397","",""
"LCK","2015","SKT","SSG","52","-472","-453","2330","6052","7268","3074"
"LCK","2015","SKT","kt","-235","-632","-460","3111","4077","9354",""
"LCK","2015","SKT","kt","-130","419","10","-433","-395","-996","4229"
"LCK","2015","SKT","kt","-1","-632","394","1266","1838","2436","7044"
"LCK","2015","SKT","kt","33","-548","-1156","-2777","-3927","-3301","-5386"
"LCK","2015","SKT","kt","298","764","-1003","3592","4548","6458",""
"LCK","2015","SKT","kt","390","1588","1332","2546","-548","-261","6219"
"LCK","2015","SSB","ANC","-36","-199","-276","-24","2487","3748","9774"
"LCK","2015","SSB","ANC","93","-464","-1515","-2965","-3147","88","5151"
"LCK","2015","SSB","CJE","-1169","-1484","-2996","-5289","-6934","-7638",""
"LCK","2015","SSB","CJE","-363","-608","1876","4096","3115","3908","3002"
"LCK","2015","SSB","CJE","-28","-1189","-1592","-2357","-1624","-3841","-8497"
"LCK","2015","SSB","JAG","-179","-71","-1057","2340","2375","1166","-6982"
"LCK","2015","SSB","JAG","-20","-704","-1474","-2808","232","-884","-4688"
"LCK","2015","SSB","KOO","-50","-520","-1158","-6372","-7313","-13233",""
"LCK","2015","SSB","LZ","-122","-335","-374","-1115","-405","-1391","-5487"
"LCK","2015","SSB","LZ","108","230","-617","-1845","-3606","-6567","-14959"
"LCK","2015","SSB","LZ","500","-742","-1248","-2541","-3449","-8806","-12009"
"LCK","2015","SSB","NJE","-115","-1015","-2222","-6643","-9842","-12282",""
"LCK","2015","SSB","NJF","-276","-629","-227","1886","1703","-4495","-6471"
"LCK","2015","SSB","SKT","13","-1777","-2847","-7886","-16152","",""
"LCK","2015","SSB","SKT","27","-144","432","5","-997","-1226","-6061"
"LCK","2015","SSB","SSG","-52","-673","-1281","-2605","-4920","-4535","-10213"
"LCK","2015","SSB","kt","-166","-246","330","1226","230","-2034","-5678"
"LCK","2015","SSB","kt","70","-853","-2997","-6126","-9225","-13027",""
"LCK","2015","SSB","kt","195","-131","368","-264","-1002","252","1421"
"LCK","2015","SSG","ANC","98","-760","-2440","-3822","-5478","-311","-111"
"LCK","2015","SSG","ANC","248","-180","-767","-474","-2141","-1455","-5481"
"LCK","2015","SSG","CJE","-193","-639","-2126","-2446","-2202","-3061","-483"
"LCK","2015","SSG","CJE","-100","-160","-856","-5513","-7364","-5684","-15779"
"LCK","2015","SSG","CJE","19","435","62","-188","488","-2270","-4566"
"LCK","2015","SSG","CJE","180","-470","-160","-491","1448","577","-3775"
"LCK","2015","SSG","GET","-122","-574","-151","-4438","-6284","-8746","-20672"
"LCK","2015","SSG","GET","46","-491","-1759","-3828","-4383","-3193","1175"
"LCK","2015","SSG","IM","19","51","-2621","-3749","-4307","-1910","557"
"LCK","2015","SSG","IM","26","206","565","-516","-359","-2463",""
"LCK","2015","SSG","IM","170","-270","-427","-1301","-1982","-1900","-4998"
"LCK","2015","SSG","JAG","-723","-1630","-3817","-8158","-10140","-6966",""
"LCK","2015","SSG","JAG","-488","-736","-601","-2069","-3343","-5387","-9286"
"LCK","2015","SSG","JAG","-227","-796","-1396","-1583","-2666","-6488","-6840"
"LCK","2015","SSG","JAG","-134","-495","1458","4061","6789","7327","11392"
"LCK","2015","SSG","JAG","2","-279","337","-1885","-2421","-5050","-7976"
"LCK","2015","SSG","JAG","66","628","457","642","-1101","-3216","-7739"
"LCK","2015","SSG","KOO","-25","-684","-1430","-3474","-3687","-2478","387"
"LCK","2015","SSG","KOO","83","-515","-477","-1478","-728","-5156",""
"LCK","2015","SSG","KOO","101","613","913","3455","4189","4306","688"
"LCK","2015","SSG","LZ","265","231","-604","-2240","-1704","3300","5964"
"LCK","2015","SSG","LZ","587","1734","4518","6924","12790","14988",""
"LCK","2015","SSG","NJE","-283","-1508","-1","-2426","-1653","524",""
"LCK","2015","SSG","NJE","7","-702","-2176","-5338","-1564","-3392","-10258"
"LCK","2015","SSG","NJE","20","-1169","-2740","-4754","-7099","-11538",""
"LCK","2015","SSG","NJE","116","935","355","-54","-624","995","2309"
"LCK","2015","SSG","NJE","120","-23","884","3291","5966","3609","-600"
"LCK","2015","SSG","NJF","743","464","-95","-690","-713","9","-4405"
"LCK","2015","SSG","SBENU","149","273","3177","1992","194","1535",""
"LCK","2015","SSG","SKT","-96","-929","-3965","-7748","-10932","-17722",""
"LCK","2015","SSG","SKT","-52","8","-2203","-2130","-716","-669","-303"
"LCK","2015","SSG","SKT","5","-704","-314","-1224","-5912","-5380","-5480"
"LCK","2015","SSG","SKT","30","-455","-795","-1351","-1565","-4107","-7024"
"LCK","2015","SSG","SSB","-23","2680","3889","5110","12561","13443",""
"LCK","2015","SSG","SSB","104","583","823","1351","1636","-2564","-8819"
"LCK","2015","SSG","kt","-770","-2199","-2987","-3613","-8414","-12909",""
"LCK","2015","SSG","kt","-186","-582","-64","239","-1615","-200","-4777"
"LCK","2015","SSG","kt","-84","306","-2851","-2890","-3387","-8564","-13501"
"LCK","2015","SSG","kt","47","170","-1553","-4710","-6361","-8692",""
"LCK","2015","kt","ANC","-219","1317","3501","3720","5826","10472",""
"LCK","2015","kt","ANC","173","-36","-686","722","654","70","-2138"
"LCK","2015","kt","ANC","278","24","1759","3212","10460","10132",""
"LCK","2015","kt","ANC","924","-52","412","3350","3689","6057","6313"
"LCK","2015","kt","CJE","-259","494","3128","2836","3020","7340",""
"LCK","2015","kt","CJE","-222","-1381","-3236","-6207","-9884","-13568",""
"LCK","2015","kt","CJE","-202","-597","-3100","-6357","-7409","-14074",""
"LCK","2015","kt","CJE","-90","518","140","1689","2520","3696","4499"
"LCK","2015","kt","CJE","-85","-259","256","2191","3012","3281","2077"
"LCK","2015","kt","CJE","-83","1487","1337","-1182","-1951","1431","2901"
"LCK","2015","kt","CJE","-11","-333","489","-349","-245","3823","6807"
"LCK","2015","kt","CJE","744","911","3040","8235","15380","19376",""
"LCK","2015","kt","GET","138","490","-493","-789","-1717","-3374","-14922"
"LCK","2015","kt","GET","226","162","8","-66","-3148","-2583","-10681"
"LCK","2015","kt","IM","-155","-171","-425","-653","-1937","-1079","-11911"
"LCK","2015","kt","IM","141","1186","1963","5240","10059","17889",""
"LCK","2015","kt","JAG","-238","-500","706","-173","1688","1007","639"
"LCK","2015","kt","JAG","-190","-1598","-5113","-6634","-9229","-12450",""
"LCK","2015","kt","JAG","-39","-1206","161","-921","-1448","1164","-912"
"LCK","2015","kt","JAG","42","345","2249","5159","5779","10124","15314"
"LCK","2015","kt","JAG","105","1108","373","-617","-1192","131","11041"
"LCK","2015","kt","JAG","169","-305","-562","635","1778","5048",""
"LCK","2015","kt","JAG","205","229","145","214","1834","4627","12867"
"LCK","2015","kt","JAG","534","1415","3729","4644","4897","9978",""
"LCK","2015","kt","KOO","-541","842","2193","3576","4055","1569","4788"
"LCK","2015","kt","KOO","-208","-2065","-4298","-5153","-8304","-12599",""
"LCK","2015","kt","KOO","195","400","1159","1117","2889","2416","5162"
"LCK","2015","kt","LZ","-65","-536","-1456","-6208","-7817","-7288","-11598"
"LCK","2015","kt","LZ","24","-451","1174","-1672","-660","-4611","-5700"
"LCK","2015","kt","LZ","204","963","2592","3757","6462","6121","3315"
"LCK","2015","kt","NJE","-696","-1236","-905","-2005","-2728","-3002","-8222"
"LCK","2015","kt","NJE","-585","-1308","-2756","-3896","-6351","-6986","-6259"
"LCK","2015","kt","NJE","-96","-497","-764","-781","1069","3895",""
"LCK","2015","kt","NJE","-15","-789","-1351","-1125","1371","1706","1698"
"LCK","2015","kt","SKT","-707","-1101","-602","-919","-5936","-8108","-12155"
"LCK","2015","kt","SKT","-225","688","-1044","-2836","-4886","-5797","-4775"
"LCK","2015","kt","SKT","-184","-2168","-4766","-11144","-11830","-15821",""
"LCK","2015","kt","SKT","-140","-781","-1845","-3210","-5876","-5936","-14845"
"LCK","2015","kt","SKT","-70","-771","-525","-4555","-9346","-17091",""
"LCK","2015","kt","SKT","-56","-88","93","-1611","680","-365","7052"
"LCK","2015","kt","SKT","-4","-1767","-2567","-5746","-6720","-12286",""
"LCK","2015","kt","SSB","-16","219","1631","7103","9846","15942",""
"LCK","2015","kt","SSB","897","1363","3970","5043","7703","10855",""
"LCK","2015","kt","SSG","-172","-551","-760","1308","1622","3841","8394"
"LCK","2015","kt","SSG","21","498","2012","2432","6492","5562","11923"
"LCK","2015","kt","SSG","377","804","4200","8728","10774","14191",""
"LCK","2015","kt","SSG","409","1890","4905","8585","11690","17711",""
"LCK","2016","AFs","CJ","-556","-622","1272","3989","3162","6301",""
"LCK","2016","AFs","CJ","349","204","-21","1740","4462","9463",""
"LCK","2016","AFs","CJE","-859","1459","2161","3169","1973","4991","10424"
"LCK","2016","AFs","CJE","-602","67","1026","1707","3250","4772",""
"LCK","2016","AFs","CJE","-88","687","529","-2889","-3252","-2972","-11057"
"LCK","2016","AFs","EMF","-744","-927","2092","4843","6261","12346",""
"LCK","2016","AFs","ESC","-813","-1067","-2329","-2175","-1541","-2271","-877"
"LCK","2016","AFs","ESC","67","-293","500","2063","2791","6723","10827"
"LCK","2016","AFs","JAG","-697","-1596","-2319","-2867","-4035","-4125","-5048"
"LCK","2016","AFs","JAG","-257","388","-608","-1819","-2851","-2833","-11189"
"LCK","2016","AFs","JAG","-255","-630","-531","-1322","-3154","-4921","-4559"
"LCK","2016","AFs","JAG","-189","293","760","1898","3514","6349",""
"LCK","2016","AFs","JAG","-164","-827","-1320","-3714","-7306","-10356",""
"LCK","2016","AFs","JAG","-42","286","2103","1057","2092","2667","-2296"
"LCK","2016","AFs","JAG","18","-286","62","2212","1751","489","5490"
"LCK","2016","AFs","JAG","116","-76","560","415","803","10753",""
"LCK","2016","AFs","JAG","116","1520","2962","2607","2129","2350","7588"
"LCK","2016","AFs","JAG","240","1039","513","2792","3790","3330","473"
"LCK","2016","AFs","KDM","34","-747","902","2668","3122","-3018","-6291"
